ID,REgion,NeedsUpdating,City,state_name,CityState,county_name,Latitude,Longitude,population,NLCD Code,ActualDescription,Terrain,Climate,CostOfLiving,MInMilesMountains,min Drive Time Mountains,MilesTo_Atlantic,MilesTo_Gulf,Min Miles to Beach,Min Drive to Beach,MinLake,Drivelake,ClosestInternationalIATA,ClosestInternationalMiles,ClosestInternationalHours,ClosestNationalIATA,ClosestNationalMiles,ClosestNationalHours,ClosestRegionalIATA,ClosestRegionalHours,ClosestRegionalMiles
752,East South Central,,Malvern,Alabama,Malvern-Alabama,Geneva County,31.1393439,-85.5191005,1677,22,"Developed, Low Intensity",Swamps,Temperate,77,160.7,192.8,269.22,160.66,160.66,192.792,61.44,73.7,ECP,56.48680494,1.13,VPS,75.66579123,1.51,DHN,0.26,13.22367864
753,East South Central,,Maplesville,Alabama,Maplesville-Alabama,Chilton County,32.7884608,-86.8716549,660,24,"Developed, High Intensity",Plains,Temperate,77,65.34,78.4,356.01,188.4,188.4,226.08,28.33,34.0,BHM,53.94553287,1.08,CSG,113.9976364,2.28,MGM,0.87,43.70439167
754,East South Central,,Margaret,Alabama,Margaret-Alabama,St. Clair County,33.6862124,-86.4749838,6654,21,"Developed, Open Space",Plains,Temperate,77,30.68,36.8,353.49,254.39,254.39,305.268,27.27,32.7,BHM,18.14939766,0.36,CHA,118.0939332,2.36,MGM,1.92,95.8489421
755,East South Central,,Marion,Alabama,Marion-Alabama,Perry County,32.6323536,-87.3191655,2702,24,"Developed, High Intensity",Plains,Temperate,77,92.3,110.8,379.44,170.26,170.26,204.312,30.74,36.9,BHM,72.15229047,1.44,CSG,138.8210041,2.78,MGM,1.17,58.60074465
756,East South Central,,Maytown,Alabama,Maytown-Alabama,Jefferson County,33.53594,-86.997217,314,21,"Developed, Open Space",Plains,Temperate,74.1,55.71,66.9,377.6,235.22,235.22,282.264,34.37,41.2,BHM,14.15456953,0.28,CSG,138.4908561,2.77,GTR,1.84,92.04964641
757,East South Central,,McIntosh,Alabama,McIntosh-Alabama,Washington County,31.2662818,-88.0313903,196,23,"Developed, Medium Intensity",Swamps,Temperate,77,189.1,226.9,416.6,71.27,71.27,85.524,73.06,87.7,PNS,74.24324242,1.48,VPS,102.8085304,2.06,MOB,0.83,41.64721359
758,East South Central,,McKenzie,Alabama,McKenzie-Alabama,Butler County,31.542384,-86.71497,492,23,"Developed, Medium Intensity",Plains,Temperate,77,135.83,163.0,338.01,118.42,118.42,142.104,62.81,75.4,PNS,78.96883082,1.58,VPS,73.09350178,1.46,MGM,1.11,55.66964094
759,East South Central,,McMullen,Alabama,McMullen-Alabama,Pickens County,33.1487346,-88.1764179,34,21,"Developed, Open Space",Plains,Temperate,77,125.09,150.1,435.44,201.21,201.21,241.452,77.82,93.4,BHM,86.95945561,1.74,CSG,192.9636075,3.86,GTR,0.64,31.7570449
760,East South Central,,Memphis,Alabama,Memphis-Alabama,Pickens County,33.1365136,-88.2975341,24,21,"Developed, Open Space",Plains,Temperate,77,132.16,158.6,442.1,200.86,200.86,241.032,81.18,97.4,BHM,93.85554913,1.88,CSG,199.6482007,3.99,GTR,0.55,27.53365334
761,East South Central,,Mentone,Alabama,Mentone-Alabama,DeKalb County,34.5795282,-85.5905204,334,22,"Developed, Low Intensity",Mountains,Temperate,77,10.5,12.6,340.8,331.12,331.12,397.344,26.44,31.7,HSV,67.47933257,1.35,CHA,38.38452097,0.77,MGM,3.28,164.1271215
762,East South Central,,Midfield,Alabama,Midfield-Alabama,Jefferson County,33.4614966,-86.9088808,4930,24,"Developed, High Intensity",Plains,Temperate,74.1,50.19,60.2,371.06,231.66,231.66,277.992,32.76,39.3,BHM,11.36656162,0.23,CSG,131.5239228,2.63,MGM,1.71,85.59095037
763,East South Central,,Midland City,Alabama,Midland City-Alabama,Dale County,31.3190612,-85.4938239,2305,22,"Developed, Low Intensity",Swamps,Temperate,77,148.87,178.6,266.59,167.08,167.08,200.496,49.4,59.3,ECP,68.8341399,1.38,VPS,84.64629633,1.69,DHN,0.05,2.613038918
764,East South Central,,Midway,Alabama,Midway-Alabama,Bullock County,32.0770977,-85.5221667,402,22,"Developed, Low Intensity",Plains,Temperate,77,97.94,117.5,269.73,194.4,194.4,233.28,23.3,28.0,ECP,119.9337148,2.4,CSG,45.62440249,0.91,DHN,1.05,52.39582652
765,East South Central,,Millbrook,Alabama,Millbrook-Alabama,Elmore County,32.4798575,-86.3619163,17392,23,"Developed, Medium Intensity",Plains,Temperate,76.5,68.01,81.6,322.6,182.8,182.8,219.36,33.11,39.7,BHM,78.19740448,1.56,CSG,82.964893,1.66,MGM,0.25,12.52326129
766,East South Central,,Millport,Alabama,Millport-Alabama,Lamar County,33.5634478,-88.0814159,968,24,"Developed, High Intensity",Plains,Temperate,77,118.18,141.8,437.54,229.58,229.58,275.496,62.25,74.7,BHM,76.44993887,1.53,CHA,193.1781957,3.86,GTR,0.61,30.40577106
767,East South Central,,Millry,Alabama,Millry-Alabama,Washington County,31.6340496,-88.3133487,440,23,"Developed, Medium Intensity",Plains,Temperate,77,181.35,217.6,432.17,98.31,98.31,117.972,63.96,76.8,GPT,95.87562776,1.92,VPS,130.7763044,2.62,PIB,1.23,61.37188312
768,East South Central,,Mobile,Alabama,Mobile-Alabama,Mobile County,30.6943566,-88.0430541,201367,24,"Developed, High Intensity",Swamps,Temperate,84.1,222.03,266.4,421.95,31.93,31.93,38.316,109.83,131.8,PNS,53.1854631,1.06,VPS,89.90678973,1.8,MOB,0.24,11.87131996
769,East South Central,,Monroeville,Alabama,Monroeville-Alabama,Monroe County,31.5279399,-87.3247077,5720,24,"Developed, High Intensity",Plains,Temperate,77,150.93,181.1,374,98,98,117.6,47.15,56.6,PNS,73.32584433,1.47,VPS,84.91640975,1.7,MGM,1.53,76.35377424
770,East South Central,,Montevallo,Alabama,Montevallo-Alabama,Shelby County,33.1006746,-86.8641558,7761,23,"Developed, Medium Intensity",Plains,Temperate,78,52.76,63.3,360.95,208.76,208.76,250.512,18.3,22.0,BHM,32.57145137,0.65,CSG,118.8699326,2.38,MGM,1.23,61.66727445
771,East South Central,,Montgomery,Alabama,Montgomery-Alabama,Montgomery County,32.3668052,-86.2999689,195818,22,"Developed, Low Intensity",Plains,Temperate,75.7,74.73,89.7,317.69,178.33,178.33,213.996,35.51,42.6,BHM,86.72668018,1.73,CSG,80.03611143,1.6,MGM,0.14,7.142955679
772,East South Central,,Moody,Alabama,Moody-Alabama,St. Clair County,33.5909365,-86.4908168,13596,22,"Developed, Low Intensity",Plains,Temperate,77,28.27,33.9,351.76,247.94,247.94,297.528,32.38,38.9,BHM,15.24737057,0.3,CSG,116.5752996,2.33,MGM,1.79,89.32761775
773,East South Central,,Mooresville,Alabama,Mooresville-Alabama,Limestone County,34.628425,-86.8802819,47,21,"Developed, Open Space",Mountains,Temperate,85,48.76,58.5,403.83,309.98,309.98,371.976,20.26,24.3,HSV,6.012737305,0.12,CHA,99.15746829,1.98,TUP,2.21,110.5036577
774,East South Central,,Morris,Alabama,Morris-Alabama,Jefferson County,33.7481576,-86.8086048,2278,22,"Developed, Low Intensity",Plains,Temperate,74.1,49.44,59.3,372.83,252.24,252.24,302.688,26.84,32.2,BHM,13.18320655,0.26,CHA,127.6003227,2.55,MGM,2.06,102.8574364
775,East South Central,,Mosses,Alabama,Mosses-Alabama,Lowndes County,32.1745869,-86.6719225,773,22,"Developed, Low Intensity",Plains,Temperate,77,93.92,112.7,337.46,155.37,155.37,186.444,45.65,54.8,BHM,96.04294209,1.92,CSG,103.8812483,2.08,MGM,0.37,18.43115641
776,East South Central,,Moulton,Alabama,Moulton-Alabama,Lawrence County,34.4812062,-87.2933533,3408,24,"Developed, High Intensity",Mountains,Temperate,77,68.05,81.7,419.52,295.74,295.74,354.888,23.17,27.8,HSV,31.39975857,0.63,CHA,124.6450442,2.49,TUP,1.71,85.48000327
777,East South Central,,Moundville,Alabama,Moundville-Alabama,Hale County,32.9976242,-87.6300075,3614,24,"Developed, High Intensity",Plains,Temperate,77,96.73,116.1,402.2,191.82,191.82,230.184,55.96,67.2,BHM,63.94185725,1.28,CSG,159.8627766,3.2,GTR,1.28,63.76610969
778,East South Central,,Mulga,Alabama,Mulga-Alabama,Jefferson County,33.5498286,-86.9741612,768,22,"Developed, Low Intensity",Plains,Temperate,74.1,54.53,65.4,376.68,236.49,236.49,283.788,33.8,40.6,BHM,12.73471488,0.25,CSG,137.8293816,2.76,MGM,1.85,92.63704762
779,East South Central,,Munford,Alabama,Munford-Alabama,Talladega County,33.5298282,-85.9508006,1358,22,"Developed, Low Intensity",Plains,Temperate,75,8.68,10.4,321.49,257.31,257.31,308.772,28.92,34.7,BHM,46.28289128,0.93,CSG,91.32413283,1.83,MGM,1.77,88.73337968
780,East South Central,,Myrtlewood,Alabama,Myrtlewood-Alabama,Marengo County,32.2504214,-87.9497371,68,22,"Developed, Low Intensity",Plains,Temperate,77,137.57,165.1,412.46,139.09,139.09,166.908,29.29,35.1,BHM,114.1850294,2.28,VPS,146.7986147,2.94,GTR,1.82,90.88482512
781,East South Central,,Nauvoo,Alabama,Nauvoo-Alabama,Walker County,33.9895503,-87.4889033,182,22,"Developed, Low Intensity",Plains,Temperate,74,81.26,97.5,415.34,260.67,260.67,312.804,19.78,23.7,BHM,51.50130247,1.03,CHA,148.8187529,2.98,GTR,1.47,73.50467077
782,East South Central,,Nectar,Alabama,Nectar-Alabama,Blount County,33.9598211,-86.6394367,387,22,"Developed, Low Intensity",Plains,Temperate,77,37.94,45.5,369.95,269.05,269.05,322.86,29.26,35.1,BHM,28.19440564,0.56,CHA,110.4798323,2.21,MGM,2.31,115.5147574
783,East South Central,,Needham,Alabama,Needham-Alabama,Choctaw County,31.9879272,-88.3366906,69,22,"Developed, Low Intensity",Plains,Temperate,77,166.57,199.9,433.89,122.56,122.56,147.072,53.86,64.6,JAN,104.1621756,2.08,VPS,147.6486443,2.95,PIB,1.38,68.93138572
784,East South Central,,Newbern,Alabama,Newbern-Alabama,Hale County,32.5931884,-87.5327815,138,23,"Developed, Medium Intensity",Plains,Temperate,77,104.02,124.8,391.27,165.05,165.05,198.06,27.45,32.9,BHM,80.77500319,1.62,CSG,151.1525151,3.02,MGM,1.39,69.40827066
785,East South Central,,Newton,Alabama,Newton-Alabama,Dale County,31.3351716,-85.6052133,1652,22,"Developed, Low Intensity",Swamps,Temperate,77,146.51,175.8,273.09,161.7,161.7,194.04,51.5,61.8,ECP,68.51557095,1.37,VPS,80.68336306,1.61,DHN,0.18,9.232520287
786,East South Central,,Newville,Alabama,Newville-Alabama,Henry County,31.4218379,-85.337712,566,23,"Developed, Medium Intensity",Swamps,Temperate,77,144.28,173.1,256.98,178.5,178.5,214.2,39.49,47.4,ECP,78.41620938,1.57,CSG,79.15321538,1.58,DHN,0.19,9.584568564
787,East South Central,,Northport,Alabama,Northport-Alabama,Tuscaloosa County,33.229007,-87.5772293,31492,23,"Developed, Medium Intensity",Plains,Temperate,87.6,89.94,107.9,403.14,208.02,208.02,249.624,59.91,71.9,BHM,52.81954782,1.06,CSG,160.822561,3.22,GTR,1.21,60.50588143
788,East South Central,,Notasulga,Alabama,Notasulga-Alabama,Macon County,32.5606908,-85.6724538,871,24,"Developed, High Intensity",Plains,Temperate,77,63.55,76.3,284.38,211.51,211.51,253.812,18.02,21.6,BHM,93.34956249,1.87,CSG,42.83994925,0.86,MGM,0.92,45.75329555
789,East South Central,,Oak,Alabama,Oak-Alabama,Baldwin County,30.3179784,-87.7063754,584,42,Evergreen Forest,Swamps,Tropical,89.5,235.65,282.8,407.37,18.81,18.81,22.572,131.03,157.2,PNS,32.7856145,0.66,VPS,70.0098789,1.4,MOB,0.82,41.05613984
790,East South Central,,Oakman,Alabama,Oakman-Alabama,Walker County,33.7134432,-87.3886157,754,24,"Developed, High Intensity",Plains,Temperate,74,80.18,96.2,403.01,242.59,242.59,291.108,25.25,30.3,BHM,37.98255975,0.76,CHA,154.4842867,3.09,GTR,1.43,71.58361401
791,East South Central,,Odenville,Alabama,Odenville-Alabama,St. Clair County,33.6773237,-86.3966481,5711,22,"Developed, Low Intensity",Plains,Temperate,77,26.72,32.1,349.12,255.49,255.49,306.588,24.32,29.2,BHM,22.00301161,0.44,CHA,115.9033435,2.32,MGM,1.9,95.11990936
792,East South Central,,Ohatchee,Alabama,Ohatchee-Alabama,Calhoun County,33.7834324,-86.0024703,1199,23,"Developed, Medium Intensity",Plains,Temperate,76,9.89,11.9,331.73,271.46,271.46,325.752,11.55,13.9,BHM,45.79557315,0.92,CHA,97.74852524,1.95,MGM,2.1,104.9303389
793,East South Central,,Oneonta,Alabama,Oneonta-Alabama,Blount County,33.9481537,-86.472764,7039,24,"Developed, High Intensity",Plains,Temperate,77,31.66,38.0,360.99,271.36,271.36,325.632,21.36,25.6,BHM,31.12180719,0.62,CHA,104.2363977,2.08,MGM,2.28,113.9235905
794,East South Central,,Onycha,Alabama,Onycha-Alabama,Covington County,31.21406,-86.2832837,175,22,"Developed, Low Intensity",Swamps,Temperate,77,153.28,183.9,313.73,122.78,122.78,147.336,84.91,101.9,ECP,65.90717933,1.32,VPS,52.19185901,1.04,DHN,1,49.78779827
795,East South Central,,Opelika,Alabama,Opelika-Alabama,Lee County,32.6454116,-85.3782795,35005,24,"Developed, High Intensity",Plains,Temperate,90,66.3,79.6,269.25,227.41,227.41,272.892,30.54,36.6,ATL,88.32047408,1.77,CSG,27.09315792,0.54,MGM,1.28,63.81768984
796,East South Central,,Opp,Alabama,Opp-Alabama,Covington County,31.2826685,-86.2555067,6706,24,"Developed, High Intensity",Swamps,Temperate,77,148.43,178.1,311.71,126.77,126.77,152.124,80.74,96.9,ECP,69.5292731,1.39,VPS,57.20679192,1.14,DHN,0.95,47.65056596
797,East South Central,,Orange,Alabama,Orange-Alabama,Franklin County,34.3575972,-87.5533579,8599,22,"Developed, Low Intensity",Mountains,Temperate,77,81.93,98.3,429.02,285.5,285.5,342.6,33.09,39.7,HSV,48.34686092,0.97,CHA,141.4521597,2.83,TUP,1.39,69.70145353
798,East South Central,,Orrville,Alabama,Orrville-Alabama,Dallas County,32.3062505,-87.2455492,140,21,"Developed, Open Space",Plains,Temperate,77,104.37,125.2,371.87,149.8,149.8,179.76,14.05,16.9,BHM,91.39585555,1.83,VPS,131.769107,2.64,MGM,0.99,49.73285939
799,East South Central,,Owens,Alabama,Owens-Alabama,Pickens County,33.3084526,-88.059747,3164,21,"Developed, Open Space",Plains,Temperate,77,117.03,140.4,431.53,211.99,211.99,254.388,71.89,86.3,BHM,77.33846641,1.55,CSG,189.1074206,3.78,GTR,0.64,32.20374662
800,East South Central,,Oxford,Alabama,Oxford-Alabama,Calhoun County,33.6142714,-85.8349648,22088,24,"Developed, High Intensity",Plains,Temperate,76,9.01,10.8,317.91,265.63,265.63,318.756,26.59,31.9,BHM,52.98963611,1.06,CSG,91.90732843,1.84,MGM,1.93,96.37524584
801,East South Central,,Ozark,Alabama,Ozark-Alabama,Dale County,31.4590576,-85.6404932,14368,24,"Developed, High Intensity",Swamps,Temperate,77,137.74,165.3,274.75,164,164,196.8,45.73,54.9,ECP,76.69127089,1.53,CSG,83.82669623,1.68,DHN,0.29,14.74271726
802,East South Central,,Parrish,Alabama,Parrish-Alabama,Walker County,33.7306642,-87.2844473,976,23,"Developed, Medium Intensity",Plains,Temperate,74,74.68,89.6,397.81,244.75,244.75,293.7,21.39,25.7,BHM,32.66119227,0.65,CHA,149.0024902,2.98,GTR,1.55,77.67875806
803,East South Central,,Pelham,Alabama,Pelham-Alabama,Shelby County,33.2856687,-86.8099885,25396,23,"Developed, Medium Intensity",Plains,Temperate,78,45.56,54.7,361.72,221.84,221.84,266.208,20.04,24.0,BHM,19.43210936,0.39,CSG,120.8608451,2.42,MGM,1.44,72.22068885
804,East South Central,,Pell City,Alabama,Pell City-Alabama,St. Clair County,33.5862149,-86.2860888,14094,23,"Developed, Medium Intensity",Plains,Temperate,77,17.82,21.4,340.76,252.21,252.21,302.652,25.99,31.2,BHM,26.95801377,0.54,CSG,107.4774532,2.15,MGM,1.78,89.04477487
805,East South Central,,Pennington,Alabama,Pennington-Alabama,Choctaw County,32.2070888,-88.0561287,326,21,"Developed, Open Space",Plains,Temperate,77,144.35,173.2,418.41,136.1,136.1,163.32,35.33,42.4,JAN,118.2284576,2.36,VPS,148.0269595,2.96,PIB,1.82,90.92718719
806,East South Central,,Perdido,Alabama,Perdido-Alabama,Baldwin County,31.0076815,-87.627209,584,22,"Developed, Low Intensity",Swamps,Temperate,89.5,190.96,229.2,394.44,57.98,57.98,69.576,83.15,99.8,PNS,45.25434193,0.91,VPS,73.17989648,1.46,MOB,0.85,42.55579979
807,East South Central,,Petrey,Alabama,Petrey-Alabama,Crenshaw County,31.8487645,-86.2077382,62,22,"Developed, Low Intensity",Plains,Temperate,77,109.33,131.2,308.47,154.17,154.17,185.004,62.87,75.4,ECP,105.9085839,2.12,CSG,87.36726043,1.75,MGM,0.66,33.07086934
808,East South Central,,Phenix City,Alabama,Phenix City-Alabama,Russell County,32.4709761,-85.0007653,38509,24,"Developed, High Intensity",Plains,Temperate,77,89.51,107.4,244.84,235.23,235.23,282.276,35.66,42.8,ATL,87.52303832,1.75,CSG,4.778591217,0.1,MCN,1.6,80.16320421
809,East South Central,,Pickensville,Alabama,Pickensville-Alabama,Pickens County,33.227345,-88.2664225,543,23,"Developed, Medium Intensity",Plains,Temperate,77,129.49,155.4,441.76,206.95,206.95,248.34,84.52,101.4,BHM,90.29796618,1.81,CSG,199.2412763,3.98,GTR,0.49,24.27420727
810,East South Central,,Piedmont,Alabama,Piedmont-Alabama,Calhoun County,33.9245454,-85.6113501,4706,24,"Developed, High Intensity",Plains,Temperate,76,17.93,21.5,316.65,290.58,290.58,348.696,18.84,22.6,BHM,70.21783443,1.4,CHA,80.18090328,1.6,MGM,2.42,120.9967723
811,East South Central,,Pinckard,Alabama,Pinckard-Alabama,Dale County,31.3115612,-85.5529906,594,22,"Developed, Low Intensity",Swamps,Temperate,77,148.67,178.4,270.12,163.72,163.72,196.464,51.4,61.7,ECP,67.49948784,1.35,VPS,81.73006735,1.63,DHN,0.12,6.137928524
812,East South Central,,Pinson,Alabama,Pinson-Alabama,Jefferson County,33.6889908,-86.6833229,7781,23,"Developed, Medium Intensity",Plains,Temperate,74.1,41.17,49.4,364.6,250.52,250.52,300.624,34.92,41.9,BHM,9.60081496,0.19,CHA,125.5966459,2.51,MGM,1.95,97.38015329
813,East South Central,,Pisgah,Alabama,Pisgah-Alabama,Jackson County,34.6809168,-85.8477523,690,23,"Developed, Medium Intensity",Mountains,Temperate,77,11.72,14.1,356.72,331.43,331.43,397.716,30.88,37.1,HSV,52.78773982,1.06,CHA,43.96806411,0.88,MGM,3.35,167.4452296
814,East South Central,,Pollard,Alabama,Pollard-Alabama,Escambia County,31.0271252,-87.1735825,126,22,"Developed, Low Intensity",Swamps,Temperate,77,178.29,213.9,367.55,73.85,73.85,88.62,82.8,99.4,PNS,38.27274398,0.77,VPS,52.24958434,1.04,MOB,1.35,67.52724844
815,East South Central,,Powell,Alabama,Powell-Alabama,DeKalb County,34.2864816,-85.7494111,929,21,"Developed, Open Space",Mountains,Temperate,77,12.89,15.5,336.56,308.99,308.99,370.788,10.3,12.4,HSV,63.25467927,1.27,CHA,60.32286552,1.21,MGM,2.84,142.1676302
816,East South Central,,Prattville,Alabama,Prattville-Alabama,Autauga County,32.4640245,-86.4596966,40139,22,"Developed, Low Intensity",Plains,Temperate,77,70.81,85.0,328.02,178.87,178.87,214.644,38.51,46.2,BHM,77.8130619,1.56,CSG,88.705974,1.77,MGM,0.24,11.92225537
817,East South Central,,Priceville,Alabama,Priceville-Alabama,Morgan County,34.5250932,-86.8947271,3872,23,"Developed, Medium Intensity",Mountains,Temperate,78.6,46.72,56.1,400.97,302.85,302.85,363.42,24.6,29.5,HSV,10.31310974,0.21,CHA,102.2376174,2.04,TUP,2.17,108.370535
818,East South Central,,Prichard,Alabama,Prichard-Alabama,Mobile County,30.7387998,-88.0788889,18778,22,"Developed, Low Intensity",Swamps,Temperate,84.1,220.55,264.7,423.56,35.19,35.19,42.228,107.63,129.2,PNS,56.1457757,1.12,VPS,92.50433129,1.85,MOB,0.21,10.2737483
819,East South Central,,Providence,Alabama,Providence-Alabama,Marengo County,32.3418079,-87.7805662,162,23,"Developed, Medium Intensity",Plains,Temperate,77,125.87,151.0,403.25,145.96,145.96,175.152,21.5,25.8,BHM,103.2659153,2.07,VPS,146.860557,2.94,MGM,1.62,81.00986377
820,East South Central,,Ragland,Alabama,Ragland-Alabama,St. Clair County,33.7445442,-86.1558079,1709,22,"Developed, Low Intensity",Plains,Temperate,77,18.36,22.0,338.46,265.25,265.25,318.3,13.15,15.8,BHM,36.59646035,0.73,CHA,104.4056166,2.09,MGM,2.01,100.7137807
821,East South Central,,Rainbow City,Alabama,Rainbow City-Alabama,Etowah County,33.9548201,-86.0419169,10349,24,"Developed, High Intensity",Plains,Temperate,77,18.65,22.4,339.22,281.15,281.15,337.38,3.81,4.6,BHM,49.03215523,0.98,CHA,88.60986908,1.77,MGM,2.32,116.0939422
822,East South Central,,Rainsville,Alabama,Rainsville-Alabama,DeKalb County,34.4942536,-85.8477494,5931,23,"Developed, Medium Intensity",Mountains,Temperate,77,7.4,8.9,349.23,319.62,319.62,383.544,24.76,29.7,HSV,53.6774831,1.07,CHA,52.28844491,1.05,MGM,3.1,154.8039181
823,East South Central,,Ranburne,Alabama,Ranburne-Alabama,Cleburne County,33.5228885,-85.3446728,436,22,"Developed, Low Intensity",Plains,Temperate,77,32.25,38.7,289.8,275.43,275.43,330.516,48.92,58.7,ATL,53.84982033,1.08,CSG,73.41269735,1.47,MGM,2.08,104.0953098
824,East South Central,,Reform,Alabama,Reform-Alabama,Pickens County,33.378451,-88.0153008,1437,23,"Developed, Medium Intensity",Plains,Temperate,77,114.17,137.0,430.31,216.79,216.79,260.148,66.73,80.1,BHM,73.82987257,1.48,CSG,188.0490276,3.76,GTR,0.67,33.59619136
825,East South Central,,Rehobeth,Alabama,Rehobeth-Alabama,Houston County,31.1229561,-85.4527113,2107,21,"Developed, Open Space",Swamps,Temperate,80.2,162.59,195.1,265.44,163.89,163.89,196.668,61.23,73.5,ECP,56.69840748,1.13,VPS,78.25298825,1.57,DHN,0.27,13.70408574
826,East South Central,,Repton,Alabama,Repton-Alabama,Conecuh County,31.4090551,-87.2391473,223,23,"Developed, Medium Intensity",Swamps,Temperate,77,155.81,187.0,369.25,93,93,111.6,56.18,67.4,PNS,64.72888766,1.29,VPS,75.28121853,1.51,MOB,1.55,77.38315006
827,East South Central,,Ridgeville,Alabama,Ridgeville-Alabama,Etowah County,34.0556522,-86.1021968,85,21,"Developed, Open Space",Mountains,Temperate,77,17.09,20.5,345.59,286.09,286.09,343.308,8.73,10.5,BHM,50.56881204,1.01,CHA,84.83166687,1.7,MGM,2.45,122.4279616
828,East South Central,,Riverside,Alabama,Riverside-Alabama,St. Clair County,33.6062145,-86.2044198,2304,22,"Developed, Low Intensity",Plains,Temperate,77,15.43,18.5,337,255.42,255.42,306.504,23.1,27.7,BHM,31.74881855,0.63,CSG,105.0750779,2.1,MGM,1.82,90.87355874
829,East South Central,,Riverview,Alabama,Riverview-Alabama,Escambia County,31.0604573,-87.0599683,163,22,"Developed, Low Intensity",Swamps,Temperate,77,173.77,208.5,360.59,80.16,80.16,96.192,82.16,98.6,PNS,41.25829842,0.83,VPS,49.49930199,0.99,MOB,1.49,74.63552899
